instrument_key,trading_symbol,isin,company_name,exchange,segment
NSE_EQ|INE486Y01013,TOUCHWOOD,INE486Y01013,TOUCHWOOD ENTERTAIN LTD.,NSE,NSE_EQ
NSE_EQ|INE024L01027,GRAVITA,INE024L01027,GRAVITA INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE453D01025,SARLAPOLY,INE453D01025,SARLA PERF. FIBERS LTD,NSE,NSE_EQ
NSE_EQ|INE757A01017,COSMOFIRST,INE757A01017,COSMO FIRST LIMITED,NSE,NSE_EQ
NSE_EQ|INE320B01020,CENTUM,INE320B01020,CENTUM ELECTRONICS LTD,NSE,NSE_EQ
NSE_EQ|INE965W01036,BMWVENTLTD,INE965W01036,BMW VENTURES LIMITED,NSE,NSE_EQ
NSE_EQ|INE615H01020,TITAGARH,INE615H01020,TITAGARH RAIL SYSTEMS LTD,NSE,NSE_EQ
NSE_EQ|INE345A01011,HINDOILEXP,INE345A01011,HINDUSTAN OIL EXPLORATION,NSE,NSE_EQ
NSE_EQ|INE007B01023,GEOJITFSL,INE007B01023,GEOJIT FINANCIAL SER L,NSE,NSE_EQ
NSE_EQ|INE605D01012,NEAGI,INE605D01012,NEELAMALAI AGRO INDS. L,NSE,NSE_EQ
NSE_EQ|INE732C01016,NCLIND,INE732C01016,NCL INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE217S01014,APOORVA,INE217S01014,APOORVA LEAS F & INV C L,NSE,NSE_EQ
NSE_EQ|INE084D01010,CGVAK,INE084D01010,C G V A K SOFTWARE & EX L,NSE,NSE_EQ
NSE_EQ|INE761Y01019,ZODIAC,INE761Y01019,ZODIAC ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE483S01020,CCAVENUE,INE483S01020,AVENUESAI LIMITED,NSE,NSE_EQ
NSE_EQ|INE987A01010,MAKERSL,INE987A01010,MAKERS LABORATORIES LTD.,NSE,NSE_EQ
NSE_EQ|INE489L01022,IIFLCAPS,INE489L01022,IIFL CAPITAL SERVICES LTD,NSE,NSE_EQ
NSE_EQ|INE093A01041,HEXT,INE093A01041,HEXAWARE TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE0ZK601013,CSM,INE0ZK601013,CSM TECHNOLOGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE121E01018,JSWENERGY,INE121E01018,JSW ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE019A01038,JSWSTEEL,INE019A01038,JSW STEEL LIMITED,NSE,NSE_EQ
NSE_EQ|INE701A01023,VHL,INE701A01023,VARDHMAN HOLDINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE05J901018,IGCL,INE05J901018,INDOGULF CROPSCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE614A01028,RAMCOIND,INE614A01028,RAMCO INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0IX101010,DATAPATTNS,INE0IX101010,DATA PATTERNS INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE188B01013,IGARASHI,INE188B01013,IGARASHI MOTORS INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE610B01024,GUJRAFFIA,INE610B01024,GUJARAT RAFFIA INDUST LTD,NSE,NSE_EQ
NSE_EQ|INE645W01026,AIRAN,INE645W01026,AIRAN LIMITED,NSE,NSE_EQ
NSE_EQ|INE337A01034,LGBBROSLTD,INE337A01034,LG BALAKRISHNAN & BROS,NSE,NSE_EQ
NSE_EQ|INE366I01010,VRLLOG,INE366I01010,VRL LOGISTICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE657B01025,BLUECHIP,INE657B01025,BLUE CHIP INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE045B01015,NELCO,INE045B01015,NELCO LTD,NSE,NSE_EQ
NSE_EQ|INE184H01027,EKC,INE184H01027,EVEREST KANTO CYLINDERLTD,NSE,NSE_EQ
NSE_EQ|INE450U01017,ROUTE,INE450U01017,ROUTE MOBILE LIMITED,NSE,NSE_EQ
NSE_EQ|INE151A01013,TATACOMM,INE151A01013,TATA COMMUNICATIONS LTD,NSE,NSE_EQ
NSE_EQ|INE005C01017,RTSPOWR,INE005C01017,R T S POWER CORPN. LTD.,NSE,NSE_EQ
NSE_EQ|INE0IQ001011,VERANDA,INE0IQ001011,VERANDA LEARNING SOL LTD,NSE,NSE_EQ
NSE_EQ|INE522F01014,COALINDIA,INE522F01014,COAL INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE382Z01011,GRSE,INE382Z01011,GARDEN REACH SHIP&ENG LTD,NSE,NSE_EQ
NSE_EQ|INE296A01032,BAJFINANCE,INE296A01032,BAJAJ FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE095N01031,NBCC,INE095N01031,NBCC (INDIA) LIMITED,NSE,NSE_EQ
NSE_EQ|INE653C01022,NICCOPAR,INE653C01022,NICCO PARKS & RESORTS LTD,NSE,NSE_EQ
NSE_EQ|INE066F01020,HAL,INE066F01020,HINDUSTAN AERONAUTICS LTD,NSE,NSE_EQ
NSE_EQ|INE454P01035,TRANSRAILL,INE454P01035,TRANSRAIL LIGHTING LTD,NSE,NSE_EQ
NSE_EQ|INE002A01018,RELIANCE,INE002A01018,RELIANCE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE663A01033,SPLPETRO,INE663A01033,SUPREME PETROCHEM LIMITED,NSE,NSE_EQ
NSE_EQ|INE574G01013,VASUPRADA,INE574G01013,SHRI VASUPRADA PLANTATI L,NSE,NSE_EQ
NSE_EQ|INE00LM01029,SONAMLTD,INE00LM01029,SONAM LIMITED,NSE,NSE_EQ
NSE_EQ|INE542C01019,NKIND,INE542C01019,NK INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE750A01020,ORIENTHOT,INE750A01020,ORIENT HOTELS LTD,NSE,NSE_EQ
NSE_EQ|INE630D01010,BRIGHTBR,INE630D01010,BRIGHT BROTHERS LTD.,NSE,NSE_EQ
NSE_EQ|INE415D01024,BHARATSE,INE415D01024,BHARAT SEATS LIMITED,NSE,NSE_EQ
NSE_EQ|INE189I01024,NELCAST,INE189I01024,NELCAST LIMITED,NSE,NSE_EQ
NSE_EQ|INE0B9A01018,BONLON,INE0B9A01018,BONLON INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE462A01022,BAYERCROP,INE462A01022,BAYER CROPSCIENCE LTD,NSE,NSE_EQ
NSE_EQ|INE961O01016,RAINBOW,INE961O01016,RAINBOW CHILDRENS MED LTD,NSE,NSE_EQ
NSE_EQ|INE035D01020,SOTL,INE035D01020,SAVITA OIL TECHNOLO. LTD,NSE,NSE_EQ
NSE_EQ|INE203G01027,IGL,INE203G01027,INDRAPRASTHA GAS LTD,NSE,NSE_EQ
NSE_EQ|INE619B01017,NEWGEN,INE619B01017,NEWGEN SOFTWARE TECH LTD,NSE,NSE_EQ
NSE_EQ|INE109A01011,SCI,INE109A01011,SHIPPING CORP OF INDIA LT,NSE,NSE_EQ
NSE_EQ|INE330T01021,HAPPYFORGE,INE330T01021,HAPPY FORGINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE0PKD01011,MEIL,INE0PKD01011,MANGAL ELECTRICAL IND L,NSE,NSE_EQ
NSE_EQ|INE231C01019,SHREYANIND,INE231C01019,SHREYANS INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE840Y01029,ONEPOINT,INE840Y01029,ONE POINT ONE SOL LTD,NSE,NSE_EQ
NSE_EQ|INE0OWZ01020,MVELECTRO,INE0OWZ01020,MV ELECTROSYSTEMS LIMITED,NSE,NSE_EQ
NSE_EQ|INE284H01025,DAMCAPITAL,INE284H01025,DAM CAPITAL ADVISORS LTD,NSE,NSE_EQ
NSE_EQ|INE183A01024,FINPIPE,INE183A01024,FINOLEX INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE0RB801010,SENORES,INE0RB801010,SENORES PHARMACEUTICALS L,NSE,NSE_EQ
NSE_EQ|INE209A01019,SUNDROP,INE209A01019,SUNDROP BRANDS LIMITED,NSE,NSE_EQ
NSE_EQ|INE113A01013,GNFC,INE113A01013,GUJ NAR VAL FER & CHEM L,NSE,NSE_EQ
NSE_EQ|INE467B01029,TCS,INE467B01029,TATA CONSULTANCY SERV LT,NSE,NSE_EQ
NSE_EQ|INE566M01017,AZADIND,INE566M01017,AZAD INDIA MOBILITY LTD.,NSE,NSE_EQ
NSE_EQ|INE030C01015,ANSALBU,INE030C01015,ANSAL BUILDWELL LTD.,NSE,NSE_EQ
NSE_EQ|INE573A01042,JKTYRE,INE573A01042,JK TYRE & INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE704G01024,BAJAJST,INE704G01024,BAJAJ STEEL INDS. LTD.,NSE,NSE_EQ
NSE_EQ|INE227C01017,MMFL,INE227C01017,MM FORGINGS LTD,NSE,NSE_EQ
NSE_EQ|INE850E01012,LFIC,INE850E01012,LAKSHMI FIN IND CORP LTD,NSE,NSE_EQ
NSE_EQ|INE451D01029,RAJRATAN,INE451D01029,RAJRATAN GLOBAL WIRE LTD,NSE,NSE_EQ
NSE_EQ|INE03JI01017,DGCONTENT,INE03JI01017,DIGICONTENT LIMITED,NSE,NSE_EQ
NSE_EQ|INE985A01022,SINCLAIR,INE985A01022,SINCLAIRS HOTELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE806T01020,SAPPHIRE,INE806T01020,SAPPHIRE FOODS INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE473A01011,LINDEINDIA,INE473A01011,LINDE INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE756I01012,HDBFS,INE756I01012,HDB FINANCIAL SERVICES L,NSE,NSE_EQ
NSE_EQ|INE016M01021,DNAMEDIA,INE016M01021,DILIGENT MEDIA CORP LTD.,NSE,NSE_EQ
NSE_EQ|INE153T01027,BLS,INE153T01027,BLS INTL SERVS LTD,NSE,NSE_EQ
NSE_EQ|INE1FF001016,JKIPL,INE1FF001016,JINKUSHAL INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE759A01021,MASTEK,INE759A01021,MASTEK LTD,NSE,NSE_EQ
NSE_EQ|INE258A01024,BEML,INE258A01024,BEML LIMITED,NSE,NSE_EQ
NSE_EQ|INE886D01026,EFCIL,INE886D01026,EFC (I) LIMITED,NSE,NSE_EQ
NSE_EQ|INE805C01028,KCP,INE805C01028,KCP LTD,NSE,NSE_EQ
NSE_EQ|INE896L01010,INDOSTAR,INE896L01010,INDOSTAR CAPITAL FIN LTD,NSE,NSE_EQ
NSE_EQ|INE0ONG01011,NTPCGREEN,INE0ONG01011,NTPC GREEN ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE979B01015,HAWKINCOOK,INE979B01015,HAWKINS COOKERS LTD,NSE,NSE_EQ
NSE_EQ|INE836B01017,SATIN,INE836B01017,SATIN CREDIT NET LTD,NSE,NSE_EQ
NSE_EQ|INE495C01010,SANGAMIND,INE495C01010,SANGAM (INDIA) LTD,NSE,NSE_EQ
NSE_EQ|INE00EV01017,HARIOMPIPE,INE00EV01017,HARIOM PIPE INDUSTRIES L,NSE,NSE_EQ
NSE_EQ|INE190H01024,SAKUMA,INE190H01024,SAKUMA EXPORTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE149A01033,CHOLAHLDNG,INE149A01033,CHOLAMANDALAM FIN HOL LTD,NSE,NSE_EQ
NSE_EQ|INE749B01020,ORTINGLOBE,INE749B01020,ORTIN GLOBAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE389C01015,MALLCOM,INE389C01015,MALLCOM (INDIA) LIMITED,NSE,NSE_EQ
NSE_EQ|INE551D01018,PAKKA,INE551D01018,PAKKA LIMITED,NSE,NSE_EQ
NSE_EQ|INE625B01014,RANASUG,INE625B01014,RANA SUGARS LTD.,NSE,NSE_EQ
NSE_EQ|INE831A01028,ONIDA,INE831A01028,ONIDA ELECTRONICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE192B01031,WELSPUNLIV,INE192B01031,WELSPUN LIVING LIMITED,NSE,NSE_EQ
NSE_EQ|INE880Y01017,SOLEX,INE880Y01017,SOLEX ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE079A01024,AMBUJACEM,INE079A01024,AMBUJA CEMENTS LTD,NSE,NSE_EQ
NSE_EQ|INE457L01029,PGEL,INE457L01029,PG ELECTROPLAST LTD,NSE,NSE_EQ
NSE_EQ|INE147A01011,SPIC,INE147A01011,SPIC LTD,NSE,NSE_EQ
NSE_EQ|INE0J1Y01017,LICI,INE0J1Y01017,LIFE INSURA CORP OF INDIA,NSE,NSE_EQ
NSE_EQ|INE01QM01018,EMUDHRA,INE01QM01018,EMUDHRA LIMITED,NSE,NSE_EQ
NSE_EQ|INE260B01028,GODFRYPHLP,INE260B01028,GODFREY PHILLIPS INDIA LT,NSE,NSE_EQ
NSE_EQ|INE054C01015,WATERBASE,INE054C01015,WATERBASE LTD.,NSE,NSE_EQ
NSE_EQ|INE414B01021,ANTGRAPHIC,INE414B01021,ANTARCTICA LTD,NSE,NSE_EQ
NSE_EQ|INE533A01012,GOODYEAR,INE533A01012,GOODYEAR INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE00WV01027,CMRGREEN,INE00WV01027,CMR GREEN TECHNOLOGIES L,NSE,NSE_EQ
NSE_EQ|INE753U01022,DIVGIITTS,INE753U01022,DIVGI TORQTRANSFER SYST L,NSE,NSE_EQ
NSE_EQ|INE047B01011,GILLANDERS,INE047B01011,GILLANDERS ARBUTHNOT LTD,NSE,NSE_EQ
NSE_EQ|INE718I01012,JSWCEMENT,INE718I01012,JSW CEMENT LIMITED,NSE,NSE_EQ
NSE_EQ|INE299U01018,CROMPTON,INE299U01018,CROMPT GREA CON ELEC LTD,NSE,NSE_EQ
NSE_EQ|INE040A01034,HDFCBANK,INE040A01034,HDFC BANK LTD,NSE,NSE_EQ
NSE_EQ|INE182D01020,MARATHON,INE182D01020,MARATHON NXTGEN REALT LTD,NSE,NSE_EQ
NSE_EQ|INE00RL01028,HILINFRA,INE00RL01028,HIGHWAY INFRASTRUCTURE L,NSE,NSE_EQ
NSE_EQ|INE050E01027,BALAMINES,INE050E01027,BALAJI AMINES LIMITED,NSE,NSE_EQ
NSE_EQ|INE196Y01018,WORTHPERI,INE196Y01018,WORTH PERIPHERALS LIMITED,NSE,NSE_EQ
NSE_EQ|INE200A01026,GVT&D,INE200A01026,GE VERNOVA T&D INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE938A01021,LCCINFOTEC,INE938A01021,LCC INFOTECH LTD,NSE,NSE_EQ
NSE_EQ|INE00Q601028,STUDDS,INE00Q601028,STUDDS ACCESSORIES LTD,NSE,NSE_EQ
NSE_EQ|INE712K01011,SHREEPUSHK,INE712K01011,SHRE PUSH CHEM & FERT LTD,NSE,NSE_EQ
NSE_EQ|INE728Z01015,SOFTTECH,INE728Z01015,SOFTTECH ENGINEERS LTD,NSE,NSE_EQ
NSE_EQ|INE05HV01027,CMPDI,INE05HV01027,CENTRAL MINE P N D INST L,NSE,NSE_EQ
NSE_EQ|INE0E7301029,WAKEFIT,INE0E7301029,WAKEFIT INNOVATIONS LTD,NSE,NSE_EQ
NSE_EQ|INE270A01029,ALOKINDS,INE270A01029,ALOK INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0Y8W01025,AHCL,INE0Y8W01025,ANLON HEALTHCARE LIMITED,NSE,NSE_EQ
NSE_EQ|INE073V01015,COMSYN,INE073V01015,COMMERCIAL SYN BAGS LTD,NSE,NSE_EQ
NSE_EQ|INE297H01019,GALLANTT,INE297H01019,GALLANTT ISPAT LIMITED,NSE,NSE_EQ
NSE_EQ|INE371P01015,AMBER,INE371P01015,AMBER ENTERPRISES (I) LTD,NSE,NSE_EQ
NSE_EQ|INE516A01017,UFLEX,INE516A01017,UFLEX LIMITED,NSE,NSE_EQ
NSE_EQ|INE0N2P01017,RISHABH,INE0N2P01017,RISHABH INSTRUMENTS LTD,NSE,NSE_EQ
NSE_EQ|INE142I01023,TAKE,INE142I01023,TAKE LIMITED,NSE,NSE_EQ
NSE_EQ|INE0LP301011,PWL,INE0LP301011,PHYSICSWALLAH LIMITED,NSE,NSE_EQ
NSE_EQ|INE304D01012,SAMBANDAM,INE304D01012,SAMBANDAM SPINNING MILL L,NSE,NSE_EQ
NSE_EQ|INE326T01011,NIRAJISPAT,INE326T01011,NIRAJ ISPAT IND LTD,NSE,NSE_EQ
NSE_EQ|INE103C01036,SMCGLOBAL,INE103C01036,SMC GLOBAL SECURITIES LTD,NSE,NSE_EQ
NSE_EQ|INE314C01013,SOMATEX,INE314C01013,SOMA TEXTILES & INDUST LT,NSE,NSE_EQ
NSE_EQ|INE205B01031,ELECON,INE205B01031,ELECON ENG. CO. LTD,NSE,NSE_EQ
NSE_EQ|INE082W01014,WEWIN,INE082W01014,WE WIN LIMITED,NSE,NSE_EQ
NSE_EQ|INE690A01028,TTKPRESTIG,INE690A01028,TTK PRESTIGE LTD,NSE,NSE_EQ
NSE_EQ|INE486A01021,CESC,INE486A01021,CESC LTD,NSE,NSE_EQ
NSE_EQ|INE972A01020,KOTIC,INE972A01020,KOTHARI INDUSTRIAL CORP L,NSE,NSE_EQ
NSE_EQ|INE399G01023,RKFORGE,INE399G01023,RAMKRISHNA FORGINGS LTD,NSE,NSE_EQ
NSE_EQ|INE212I01016,SPAL,INE212I01016,S. P. APPARELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE603J01030,PIIND,INE603J01030,PI INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE691Z01023,GANGAFORGE,INE691Z01023,GANGA FORGING LIMITED,NSE,NSE_EQ
NSE_EQ|INE202E01016,IREDA,INE202E01016,INDIAN RENEWABLE ENERGY,NSE,NSE_EQ
NSE_EQ|INE663F01032,NAUKRI,INE663F01032,INFO EDGE (I) LTD,NSE,NSE_EQ
NSE_EQ|INE066A01021,EICHERMOT,INE066A01021,EICHER MOTORS LTD,NSE,NSE_EQ
NSE_EQ|INE844O01030,GUJENERGY,INE844O01030,GUJARAT ENERGY LIMITED,NSE,NSE_EQ
NSE_EQ|INE291E01019,PML,INE291E01019,PAUL MERCHANTS LTD.,NSE,NSE_EQ
NSE_EQ|INE844A01013,PEARLPOLY,INE844A01013,PEARL POLYMERS LTD,NSE,NSE_EQ
NSE_EQ|INE481N01025,HOMEFIRST,INE481N01025,HOME FIRST FIN CO IND LTD,NSE,NSE_EQ
NSE_EQ|INE0O6601022,KROSS,INE0O6601022,KROSS LIMITED,NSE,NSE_EQ
NSE_EQ|INE08U801020,SAMHI,INE08U801020,SAMHI HOTELS LIMITED,NSE,NSE_EQ
NSE_EQ|INE488A01050,CHEMPLASTS,INE488A01050,CHEMPLAST SANMAR LIMITED,NSE,NSE_EQ
NSE_EQ|INE0KQN01018,BAJEL,INE0KQN01018,BAJEL PROJECTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE877V01027,SURAKSHA,INE877V01027,SURAKSHA DIAGNOSTIC LTD,NSE,NSE_EQ
NSE_EQ|INE153A01019,MTNL,INE153A01019,MAHANAGAR TELEPHONE NIGAM,NSE,NSE_EQ
NSE_EQ|INE2J8701016,SKFINDUS,INE2J8701016,SKF IND (INDUSTRIAL) LTD,NSE,NSE_EQ
NSE_EQ|INE997I01012,SHRIKRISH,INE997I01012,SHRI KRISHNA DEVCON LTD.,NSE,NSE_EQ
NSE_EQ|INE065D01027,AEROENTER,INE065D01027,AEROFLEX ENTERPRISES LTD,NSE,NSE_EQ
NSE_EQ|INE421D01022,CCL,INE421D01022,CCL PRODUCTS (I) LTD,NSE,NSE_EQ
NSE_EQ|INE364A01020,JAYSREETEA,INE364A01020,JAYSHREE TEA & INDUSTRIES,NSE,NSE_EQ
NSE_EQ|INE529A01010,FMGOETZE,INE529A01010,FEDERAL-MOGUL GOETZE (IND,NSE,NSE_EQ
NSE_EQ|INE592A01026,ORIENTPPR,INE592A01026,ORIENT PAPER AND INDS LTD,NSE,NSE_EQ
NSE_EQ|INE782X01033,SERVOTECH,INE782X01033,SERVOTECH REN POW SYS LTD,NSE,NSE_EQ
NSE_EQ|INE0Q3J01015,KRN,INE0Q3J01015,KRN HEAT EXCHANGE N REF L,NSE,NSE_EQ
NSE_EQ|INE0O9T01021,BAJAJINDEF,INE0O9T01021,INDEF MANUFACTURING LTD,NSE,NSE_EQ
NSE_EQ|INE277A01016,SWARAJENG,INE277A01016,SWARAJ ENGINES LTD,NSE,NSE_EQ
NSE_EQ|INE752E01010,POWERGRID,INE752E01010,POWER GRID CORP. LTD.,NSE,NSE_EQ
NSE_EQ|INE08ZM01014,GREENPANEL,INE08ZM01014,GREENPANEL INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE0MIS01010,PYRAMID,INE0MIS01010,PYRAMID TECHNOPLAST LTD,NSE,NSE_EQ
NSE_EQ|INE405A01021,ULTRAMAR,INE405A01021,ULTRAMARINE & PIGMENTS L,NSE,NSE_EQ
NSE_EQ|INE158B01016,EIMCOELECO,INE158B01016,EIMCO ELECON (INDIA) LTD,NSE,NSE_EQ
NSE_EQ|INE185E01021,FILATFASH,INE185E01021,FILATEX FASHIONS LIMITED,NSE,NSE_EQ
NSE_EQ|INE392A01021,VISAKAIND,INE392A01021,VISAKA INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE457G01029,ORIRAIL,INE457G01029,ORIENTAL RAIL INFRA L,NSE,NSE_EQ
NSE_EQ|INE103V01028,TRAVELFOOD,INE103V01028,TRAVEL FOOD SERVICES LTD,NSE,NSE_EQ
NSE_EQ|INE049A01027,HIMATSEIDE,INE049A01027,HIMATSINGKA SEIDE LTD,NSE,NSE_EQ
NSE_EQ|INE271C01023,DLF,INE271C01023,DLF LIMITED,NSE,NSE_EQ
NSE_EQ|INE391D01019,TRF,INE391D01019,TRF LIMITED,NSE,NSE_EQ
NSE_EQ|INE037Z01029,CEWATER,INE037Z01029,CONCORD ENVIRO SYSTEMS L,NSE,NSE_EQ
NSE_EQ|INE318A01026,PIDILITIND,INE318A01026,PIDILITE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE652F01027,CCHHL,INE652F01027,COUNTRY CLUB HOSP HOL LTD,NSE,NSE_EQ
NSE_EQ|INE275B01026,HUHTAMAKI,INE275B01026,HUHTAMAKI INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE618N01022,BALAXI,INE618N01022,BALAXI PHARMA LTD,NSE,NSE_EQ
NSE_EQ|INE669X01032,GEEKAYWIRE,INE669X01032,GEEKAY WIRES LIMITED,NSE,NSE_EQ
NSE_EQ|INE786W01010,RKEC,INE786W01010,RKEC PROJECTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE348L01012,MASFIN,INE348L01012,MAS FINANCIAL SERV LTD,NSE,NSE_EQ
NSE_EQ|INE164A01016,BALMLAWRIE,INE164A01016,BALMER LAWRIE & CO LTD,NSE,NSE_EQ
NSE_EQ|INE0CT101020,MOL,INE0CT101020,MEGHMANI ORGANICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE966A01022,DOLATALGO,INE966A01022,DOLAT ALGOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE208C01025,AEGISLOG,INE208C01025,AEGIS LOGISTICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE758C01029,AHLUCONT,INE758C01029,AHLUWALIA CONT IND LTD,NSE,NSE_EQ
NSE_EQ|INE742B01025,GUFICBIO,INE742B01025,GUFIC BIOSCIENCES LTD.,NSE,NSE_EQ
NSE_EQ|INE081G01019,KANCHI,INE081G01019,KANCHI KARPOORAM LTD.,NSE,NSE_EQ
NSE_EQ|INE305A01023,TFCILTD,INE305A01023,TOURISM FINANCE CORP. OF,NSE,NSE_EQ
NSE_EQ|INE694N01015,HERANBA,INE694N01015,HERANBA INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE0NQ801033,RKSWAMY,INE0NQ801033,R K SWAMY LIMITED,NSE,NSE_EQ
NSE_EQ|INE520A01027,ZENSARTECH,INE520A01027,ZENSAR TECHNOLOGIES  LTD,NSE,NSE_EQ
NSE_EQ|INE439E01022,SKIPPER,INE439E01022,SKIPPER LIMITED,NSE,NSE_EQ
NSE_EQ|INE0OJW01016,ROSSTECH,INE0OJW01016,ROSSELL TECHSYS LIMITED,NSE,NSE_EQ
NSE_EQ|INE818H01020,LTFOODS,INE818H01020,LT FOODS LIMITED,NSE,NSE_EQ
NSE_EQ|INE499A01024,DCMSHRIRAM,INE499A01024,DCM SHRIRAM LIMITED,NSE,NSE_EQ
NSE_EQ|INE976E01023,FOODSIN,INE976E01023,FOODS & INNS LIMITED,NSE,NSE_EQ
NSE_EQ|INE019J01013,HEALTHX,INE019J01013,HEALTH X PLATFORM LIMITED,NSE,NSE_EQ
NSE_EQ|INE497B01018,SEAMECLTD,INE497B01018,SEAMEC LIMITED,NSE,NSE_EQ
NSE_EQ|INE063E01061,POCL,INE063E01061,PONDY OXIDES & CHEM LTD,NSE,NSE_EQ
NSE_EQ|INE306R01017,INTELLECT,INE306R01017,INTELLECT DESIGN ARENA,NSE,NSE_EQ
NSE_EQ|INE551W01018,UJJIVANSFB,INE551W01018,UJJIVAN SMALL FINANC BANK,NSE,NSE_EQ
NSE_EQ|INE908D01010,SHAKTIPUMP,INE908D01010,SHAKTI PUMPS (I) LTD,NSE,NSE_EQ
NSE_EQ|INE042A01014,ESCORTS,INE042A01014,ESCORTS KUBOTA LIMITED,NSE,NSE_EQ
NSE_EQ|INE312C01025,SYNCOMF,INE312C01025,SYNCOM FORMU (I) LTD,NSE,NSE_EQ
NSE_EQ|INE759F01012,AUSTENG,INE759F01012,AUSTIN ENGINEERING CO. L,NSE,NSE_EQ
NSE_EQ|INE638B01025,HBPOR,INE638B01025,HB PORTFOLIO LTD.,NSE,NSE_EQ
NSE_EQ|INE855A01019,WHBRADY,INE855A01019,W H BRADY & CO. LTD.,NSE,NSE_EQ
NSE_EQ|INE051B01021,VAKRANGEE,INE051B01021,VAKRANGEE LIMITED,NSE,NSE_EQ
NSE_EQ|INE668G01021,ELDEHSG,INE668G01021,ELDECO HSG & IND LTD.,NSE,NSE_EQ
NSE_EQ|INE874F01027,RADAAN,INE874F01027,RADAAN MEDIAWORKS (I) LTD,NSE,NSE_EQ
NSE_EQ|INE204E01012,AGARIND,INE204E01012,AGARWAL INDS CORP LTD.,NSE,NSE_EQ
NSE_EQ|INE01NH01023,DHOOTTRANS,INE01NH01023,DHOOT TRANSMISSION LTD,NSE,NSE_EQ
NSE_EQ|INE869I01013,GTPL,INE869I01013,GTPL HATHWAY LIMITED,NSE,NSE_EQ
NSE_EQ|INE399C01030,SUPRAJIT,INE399C01030,SUPRAJIT ENGINEERING LTD,NSE,NSE_EQ
NSE_EQ|INE173M01012,ONIXSOLAR,INE173M01012,ONIX SOLAR ENERGY LTD.,NSE,NSE_EQ
NSE_EQ|INE176A01028,BATAINDIA,INE176A01028,BATA INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE898Q01015,MIIL,INE898Q01015,MEGHNA INFRACON INFRA L,NSE,NSE_EQ
NSE_EQ|INE064C01022,TRIDENT,INE064C01022,TRIDENT LIMITED,NSE,NSE_EQ
NSE_EQ|INE285K01026,TECHNOE,INE285K01026,TECHNO ELEC & ENG CO. LTD,NSE,NSE_EQ
NSE_EQ|INE256C01024,TRIVENI,INE256C01024,TRIVENI ENGG. & INDS. LTD,NSE,NSE_EQ
NSE_EQ|INE992I01013,STARTECK,INE992I01013,STARTECK FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE755Q01025,VISHAL,INE755Q01025,VISHAL FABRICS LTD.,NSE,NSE_EQ
